StdInChIKey,Name,Smile,Sol,LogS,Sol_cat,T,Volume,MW,MP,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,any.halides,F,Cl,Br,I,carbonyl,ketone,aldehyde,amide,ester,carboxyl,alkene,alkyne,all.aromatic,aromatic.C,aromatic.N,aromatic.S,aromatic.O,nitrile,X1st.2nd.amine,nitro,azo,alcohol,ether.inc..ester,P,S,thiol,thioamide,sulfonamide,heterocyclic,at.least.1.ring,unfused.benzene.ring,X3.membered.ring,X4.membered.ring,X5.membered.ring,X6.membered.ring,X7.membered.ring,H.bond.donor,Acidic.hydroxyl,H.bond.acceptor
QCXJEYYXVJIFCE-UHFFFAOYSA-N,p-(acetylamino)benzoic acid; 4-Acetamidobenzoic acid,CC(=O)NC1=CC=C(C=C1)C(O)=O,9.13792,-1.292430062,C,20,166.969,179.175,257,-0.187591088,-0.202825337,-0.015234249,-0.072382,-0.089401,-0.017019,6.4495,8.556,-0.34512,0.22935,-0.02866,0.31715,375.5079651,-1.71049,0.183727,-0.627516,0.688503,-2.21037,22,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
QFOHBWFCKVYLES-UHFFFAOYSA-N,"4-hydroxybenzoic acid, butyl ester",CCCCOC(=O)C1=CC=C(O)C=C1,Solubility: 66.623 weight percent,0.430177531,E,19.9,246.427,194.23,70,-0.198777765,-0.208815384,-0.010037619,-0.03026,-0.041724,-0.011464,1.3214,2.1092,-0.35224,0.23721,-0.0208,0.32427,433.4382629,-1.540051,-0.847625,-0.593308,0.682669,-1.540051,28,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
QGBSISYHAICWAH-UHFFFAOYSA-N,dicyandiamide; cyanoguanidine; 2-cyanoguanidine,N\C(N)=N/C#N,Solubility: 2.2E0 g/100g solvent,-0.687403465,D,NA,82.939,84.0806,208.5,0.083469893,0.060232036,-0.023237857,0.117945,0.095644,-0.022301,7.8459,10.0235,-0.36043,0.26024,0.00223,0.33246,242.454834,0,0.847195,-0.584208,0.556036,-2.007304,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QGZBWVROTIMWPF-AWEZNQCLSA-N,"N,N-bis-(2-cyano-ethyl)-L-tyrosine; N,N-Bis-(2-cyan-aethyl)-L-tyrosin",[H][C@@](CC1=CC=C(O)C=C1)(N(CCC#N)CCC#N)C(O)=O,430,0.175105621,E,26,297.576,287.318,123.5,-0.090738773,-0.116222539,-0.025483765,0.134438,0.109591,-0.024847,3.0549,3.9525,-0.33598,0.2552,-0.00281,0.30801,526.5772705,-1.583636,-0.75587,-0.541876,0.640257,-2.565574,38,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
QIJZEVMDXMIRHM-AEMDVCDZSA-N,"diethyl-2,4,6,8,9,10-hexathia-adamantane; Diaethyl-2,4,6,8,9,10-hexathia-adamantan",CCC12SC3S[C@@H](S[C@](CC)(S3)S1)S2,2,-2.17692864,B,NA,203.027,300.579,250,0.065612242,0.042453568,-0.023158674,0.193866,0.170898,-0.022968,0.3922,0.2954,-0.32673,0.23674,-0.02127,0.29876,416.1828308,0,-1.931601,-0.457183,0.244518,-0.23114,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
QIQXTHQIDYTFRH-UHFFFAOYSA-N,stearic acid; n-octadecanoic acid,CCCCCCCCCCCCCCCCCC(O)=O,Solubility: 0.77 molpercent,-0.98281575,D,24.89,413.108,284.483,69.435,-0.286764778,-0.295124964,-0.008360186,0.123157,0.113309,-0.009848,2.1403,2.696,-0.39668,0.27834,0.02033,0.36871,702.763855,-1.122092,-4.103398,-0.575073,0.679064,-1.122092,56,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
QJAIOCKFIORVFU-UHFFFAOYSA-N,"N,N-Dimethyl-4-nitroaniline",CN(C)C1=CC=C(C=C1)N(=O)=O,Solubility: 2.67 vol-percent,-1.722553688,C,25,163.191,166.18,163.5,0.022802713,0.006551205,-0.016251508,0.144894,0.12883,-0.016064,9.4208,14.4945,-0.32531,0.22692,-0.03109,0.29734,357.4501343,-1.15154,-1.308803,-0.57577,0.894341,-0.432487,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
QJVXKWHHAMZTBY-GCPOEHJPSA-N,"syringin; Eleutheroside B; (2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[4-[(E)-3-hydroxyprop-1-enyl]-2,6-dimethoxyphenoxy]-oxane-3,4,5-triol; 4-[(1E)-3-hydroxyprop-1-en-1-yl]-2,6-dimethoxyphenyl beta-D-glucopyranoside; 4-(3-hydroxy-1-propenyl)-2,6-dimethoxyphenyl-beta-D-glucopyranoside; 4-hydroxy-3,5-dimethoxycinnamyl alcohol 4-O-beta-D-glucopyranoside; 3-(4-O-beta-D-glucopyranoside-3,5-dimethoxyphenyl)-2-propen-1-ol",COC1=CC(\C=C\CO)=CC(OC)=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Solubility:1 g/kg.,-2.676107361,B,20,352.495,372.372,191,-0.546188308,-0.575776459,-0.029588151,-0.246819,-0.276032,-0.029213,5.3175,3.7288,-0.32609,0.24614,-0.01187,0.29812,650.8650513,-4.511021,-0.286568,-0.574257,0.35946,-4.511021,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
QLZHNIAADXEJJP-UHFFFAOYSA-N,phenylphosphonate; phenylphosphonic acid,OP(O)(=O)C1=CC=CC=C1,Solubility: 17.42 molpercent,0.371741675,E,24.99,138.233,158.094,160,-0.25124189,-0.267538797,-0.016296907,-0.175907,-0.19277,-0.016863,4.6908,6.3571,-0.37231,0.24159,-0.01642,0.34434,325.5578613,-2.31285,-0.92795,-0.87368,1.690642,-0.622208,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
QMGVPVSNSZLJIA-FVWCLLPLSA-N,strychnidin-10-one; Nux Vomica; Strychnine; [3H]-strychnine; (-)-Strychnine; strychnin; strychnine,[H][C@]12C[C@@]3([H])C4=CCO[C@@]5([H])CC(=O)N6C7=C(C=CC=C7)[C@@]1(CCN2C4)[C@]6([H])[C@@]35[H],1.32,-2.403715714,B,15,321.952,334.418,282,-0.071755421,-0.086194145,-0.014438725,0.256853,0.241163,-0.01569,4.3833,5.8441,-0.31758,0.26193,0.00392,0.28961,502.9816895,-1.104318,-1.60548,-0.598678,0.649435,-1.886381,47,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
QPPBRPIAZZHUNT-UHFFFAOYSA-N,sulfamerazina; 2-sulfanilamido-4-methylpyrimidine; Sulfamerazin; 4?amino?N?(4?methylpyrimidin?2?yl)benzenesulfonamide; 4-amino-N-(4-methylpyrimidin-2-yl)benzene-1-sulfonamide; 4-amino-N-(4-methyl-pyrimidin-2-yl)-benzenesulfonamide; 4-amino-N-(4-methyl pyrimidin-2-yl)benzenesulfonamide,CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=C1,10.8099,-1.388288632,C,24,259.418,264.308,236,-0.042294441,-0.068278511,-0.02598407,0.122224,0.093176,-0.029048,8.1426,12.1196,-0.33804,0.24676,-0.01125,0.31007,471.4052734,-1.966298,-0.824105,-0.99242,2.628782,-1.709875,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1
QRXWMOHMRWLFEY-UHFFFAOYSA-N,isoniazid; pyridine-4-carbohydrazide; isonicotinic acid hydrazid; isonicotinoylhydrazine; isonicotinoyl hydrazine,NNC(=O)C1=CC=NC=C1,Solubility: 9.46 mol/1000mol,-0.893415339,D,27.84,151.825,137.141,171,0.021407746,0.00795114,-0.013456605,0.107349,0.092474,-0.014875,1.7648,2.7344,-0.38085,0.22749,-0.03052,0.35288,321.2243652,-0.598642,0.143257,-0.598642,0.552384,-1.65254,17,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
QVNDSQQNODQYJM-YHUYYLMFSA-N,(+-)-zeta-truxinic acid; (+-)-zeta-Truxinsaeure; Opt.-inakt. 3c.4t-Diphenyl-cyclobutan-dicarbonsaeure-(1c.2c); dl-zeta-Truxinsaeure; zeta-Truxinsaeure,OC(=O)[C@H]1[C@H]([C@H]([C@@H]1C1=CC=CC=C1)C1=CC=CC=C1)C(O)=O,100 g solvent dissolves. 2.343 g Substance.,-1.207123417,C,20,311.508,296.323,239,-0.19908234,-0.213566342,-0.014484002,0.030729,0.015205,-0.015524,2.9685,4.31,-0.35006,0.25569,-0.00232,0.32209,519.5827637,-2.163929,-0.880468,-0.560739,0.665693,-2.163929,38,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1
QWCRAEMEVRGPNT-UHFFFAOYSA-N,BUSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,88,-0.641551849,D,NA,427.475,385.509,103.5,-0.115148392,-0.13841754,-0.023269148,0.29489,0.270843,-0.024047,5.5416,6.9783,-0.31925,0.256,-0.00201,0.29128,698.8660278,-1.149725,-1.596042,-0.575576,0.675257,-3.306751,59,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
QXSAKPUBHTZHKW-UHFFFAOYSA-N,p-hydroxybenzamide; para-hydroxybenzamide; 4-hydroxyacetanilide; 4-Hydroxybenzamide; 4-hydroxy-benzamide; ZT0627; 4-hydroxy-benzoic acid amide,NC(=O)C1=CC=C(O)C=C1,17.0051,-0.906578621,D,20,117.618,137.138,160,-0.102245616,-0.116902971,-0.014657355,-0.01719,-0.032836,-0.015646,3.4707,4.923,-0.35024,0.2429,-0.01511,0.32227,314.5481567,-1.127784,0.062767,-0.646222,0.636462,-1.684567,17,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
RAYRRTBHPMNPSP-UHFFFAOYSA-N,"3-chloro-N1-phenyl-o-phenylenediamine; 3-Chlor-N1-phenyl-o-phenylendiamin; 3-chloro-N1-phenylbenzene-1,2-diamine",NC1=C(NC2=CC=CC=C2)C=CC=C1Cl,350,0.204247063,E,20,248.672,218.686,116,0.064465988,0.48990053,0.425434542,0.214157,0.617963,0.403806,1.2556,16.4185,-0.3098,0.24984,-0.00817,0.28183,456.2680359,0,-1.532423,-0.630351,0.424063,-0.627865,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
RBKZPLGVRVCFHO-UHFFFAOYSA-N,2-(4-methoxy-benzoyl)-3-phenyl-cyclopropanecarboxylic acid; 2-(4-Methoxy-benzoyl)-3-phenyl-cyclopropancarbonsaeure; 2-Phenyl-3-anisoyl-cyclopropan-carbonsaeure-(1),COC1=CC=C(C=C1)C(=O)C1C(C1C1=CC=CC=C1)C(O)=O,15 g solvent dissolves. 1 g Substance.,-0.752986964,D,NA,288.919,296.323,198,-0.15735169,-0.172707235,-0.015355545,0.068392,0.050555,-0.017837,4.7369,6.4801,-0.34406,0.23533,-0.02268,0.31609,540.3184204,-2.020475,-0.915217,-0.562083,0.676757,-2.020475,38,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1
RBNWAMSGVWEHFP-WAAGHKOSSA-N,"cis-1,8-terpine; c-4-p-menthane-r-1,8-diol; cis-1,8-terpin; cis-terpin; 1r-Methyl-4t-(alpha-hydroxy-isopropyl)-cyclohexanol-(1); cis-Terpin; cis-4-hydroxy-alpha,alpha,4-trimethylcyclohexanemethanol",CC(C)(O)[C@H]1CC[C@@](C)(O)CC1,37.037,-0.66756881,D,25,267.567,172.268,105,-0.224884021,-0.234800002,-0.009915981,-0.004385,-0.014573,-0.010188,2.9478,3.9844,-0.37396,0.36616,0.10815,0.34599,381.8805847,-1.266207,-2.235675,-0.634853,0.443579,-1.266207,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
RBOXVHNMENFORY-DNJOTXNNSA-N,"dihydrocodeine; (4R,4aR,7S,7aR,12bS)-9-Methoxy-3-methyl-2,3,4,4a,5,6,7,7aoctahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-ol; 4,5-alpha-epoxy-3-methoxy-17-methylmorphinan-6-ol; (?)-dihydrocodeine; Dihydrocodein; drocode; 4,5alpha-epoxy-3-methoxy-17-methyl-morphinan-6alpha-ol",[H][C@@]12OC3=C4C(C[C@H]5N(C)CC[C@@]14[C@@]5([H])CC[C@@H]2O)=CC=C3OC,22.5 g solvent dissolves. 1 g Substance.,-0.936435936,D,20,385.278,301.386,111.75,-0.163694122,-0.17899465,-0.015300529,0.147724,0.130979,-0.016745,4.9742,6.4771,-0.30587,0.26246,0.00445,0.2779,498.8337097,-1.386217,-1.92916,-0.59014,0.336041,-1.739563,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
REFJWTPEDVJJIY-UHFFFAOYSA-N,"quercetol; 2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-1-benzopyran-4-one; Quercetin; 3,5,7-trihydroxy-2-(3',4'-dihydroxy-phenyl)-4H-1-benzopyran-4-one; [2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-1-benzopyran-4-one]; 2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-1-benzopyran-4one; 2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one",OC1=CC(O)=C2C(=O)C(O)=C(OC2=C1)C1=CC=C(O)C(O)=C1,40,-0.878291949,D,20,228.015,302.24,310.75,-0.371395748,-0.384385142,-0.012989395,-0.21045,-0.22603,-0.01558,0.8396,1.6448,-0.32333,0.20834,-0.04967,0.29536,484.9615479,-3.206807,0.377281,-0.643766,0.598753,-3.206807,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1
REQGKPUCIBDMFW-OUKQBFOZSA-N,N.N'-bis-(4-dimethylamino-phenyl)-N-(decen-(2t)-oyl)-urea; N.N'-Bis-(4-dimethylamino-phenyl)-N-(decen-(2t)-oyl)-harnstoff,CCCCCCC\C=C\C(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,100 g solvent dissolves. 2.40 g Substance.,-1.37873342,C,20,549.497,450.624,129.5,-0.084338769,-0.106618735,-0.022279967,0.39677,0.374438,-0.022332,6.792,6.8726,-0.29338,0.24546,-0.01255,0.26541,881.8456421,-1.210525,-3.36383,-0.608189,0.721441,-2.72964,71,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
RFMMMVDNIPUKGG-YFKPBYRVSA-N,N-acetyl-(S)-glutamic acid; N-acetyl-L-glutamic acid,[H][C@@](CCC(O)=O)(NC(C)=O)C(O)=O,2.1,-1.954628378,C,25,165.538,189.168,199,-0.387284746,-0.405829119,-0.018544373,-0.263325,-0.285285,-0.02196,1.3708,3.9772,-0.3856,0.25457,-0.00344,0.35763,399.9387512,-2.78512,0.68166,-0.624667,0.679739,-3.303348,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
RGDPZMQZWZMONQ-UHFFFAOYSA-N,3-acetylaminobenzoic acid; 3-acetylamino benzoic acid; m-acetylamino-benzoic acid; 3-acetamidobenzoic acid; 3-acetylamino-benzoic acid; 3-Acetylamino-benzoesaeure; 3-Acetamino-benzoesaeure,CC(=O)NC1=CC=CC(=C1)C(O)=O,3.94185,-1.657577319,C,20,168.457,179.175,246.25,-0.182154207,-0.198696873,-0.016542666,-0.068413,-0.087945,-0.019532,5.9549,8.1848,-0.33792,0.22877,-0.02924,0.30995,375.6650696,-1.696072,0.155663,-0.625069,0.677796,-2.181469,22,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
RHTVQEPJVKUMPI-UHFFFAOYSA-N,"N-phenyl-2,4-dinitroaniline; N-(2,4-dinitrophenyl)benzeneamine; N-(2,4-dinitrophenyl)aniline; 2,4-dinitro-N-phenylaniline; 2,4-dinitrodiphenylamine; acetoquinone yellow 5JZ; serisol yellow 2G",O=N(=O)C1=CC=C(NC2=CC=CC=C2)C(=C1)N(=O)=O,100 g solvent dissolves. 3.765 g Substance.,-0.943035544,D,15,230.279,259.221,156.5,0.06917232,0.049393742,-0.019778578,0.215164,0.194843,-0.020321,8.2873,11.0956,-0.35299,0.20087,-0.05714,0.32502,444.4154053,-2.069866,-1.123646,-0.527217,0.900056,-0.598394,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
RIOQSEWOXXDEQQ-UHFFFAOYSA-N,triphenylphosphine; triphenyphosphine; PPh3; triphenylphosphane; triphenyl phosphane; triphenyl phosphine; triphenylphoshine,C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,Solubility: 8.9 molpercent,0.080083531,E,30.04,292.093,262.291,79.5,0.108568378,0.103726255,-0.004842123,0.316658,0.310965,-0.005693,1.4404,1.8662,-0.31232,0.26413,0.00612,0.28435,500.2373657,0,-2.676321,-0.203003,0.357269,0.357269,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
RJFKAACXQHIYTD-UHFFFAOYSA-N,"N,N'-bis-(4-dimethylamino-phenyl)-N-(3-hydroxy-undecanoyl)-urea; N,N'-Bis-(4-dimethylamino-phenyl)-N-(3-hydroxy-undecanoyl)-harnstoff",CCCCCCCCC(O)CC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,100 g solvent dissolves. 1.07 g Substance.,-1.759393273,C,20,632.173,482.666,120,-0.202862615,-0.227890988,-0.025028373,0.325403,0.300783,-0.02462,4.3631,6.0379,-0.28388,0.26211,0.0041,0.25591,912.5081177,-1.794566,-3.592451,-0.598798,0.718644,-3.297031,77,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
RJKGJBPXVHTNJL-UHFFFAOYSA-N,1-Nitronaphthalene; 1-nitronaphtalene,O=N(=O)C1=CC=CC2=C1C=CC=C2,100 g solvent dissolves. 131.602 g Substance.,0.775650381,E,18,149.171,173.171,57.35,0.058840087,0.049917752,-0.008922335,0.16457,0.155102,-0.009468,5.3828,7.0218,-0.35289,0.19941,-0.0586,0.32492,343.4142151,-1.020561,-1.040237,-0.51471,0.856924,-0.163637,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
RJNJWHFSKNJCTB-UHFFFAOYSA-N,benzylurea; phenyl-methylurea; 1-phenylmethylurea; benzylcarbamide; monobenzylurea; N-benzyl urea; 1-benzylurea,NC(=O)NCC1=CC=CC=C1,31,-0.685250406,D,23,169.105,150.18,148,-0.035239327,-0.05281542,-0.017576093,0.084679,0.067189,-0.01749,4.3306,4.9586,-0.3561,0.25405,-0.00396,0.32813,347.7445374,-0.650357,-0.242052,-0.650357,0.678954,-1.728555,21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
RLMGYIOTPQVQJR-PHDIDXHHSA-N,"trans-1,3-cyclohexanediol; trans-1,3-dihydroxycyclohexane; (trans)-cyclohexane-1,3-diol; trans-cyclohexane-1,3-diol; trans cyclohexan-1,3-diol; trans-1,3-Cyclohexandiol; (±)-trans-1,3-cyclohexanediol",O[C@@H]1CCC[C@@H](O)C1,79,-0.167429512,D,17.5,164.106,116.16,116.25,-0.18465173,-0.193946408,-0.009294678,-0.05606,-0.065897,-0.009837,2.8727,3.5099,-0.38376,0.34845,0.09044,0.35579,293.7203369,-1.225723,-0.912848,-0.617222,0.326026,-1.225723,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
RMBFBMJGBANMMK-UHFFFAOYSA-N,"2,4-dinitrotoluene; 2,4-dinitro-toluene; 1-methyl-2,4-dinitrobenzene; 2,4-dinitromethylbenzene; 2,4-Dinitro-toluene; 2,4-dinitro toluene; 2,4-Dinitrotoluene",CC1=CC=C(C=C1N(=O)=O)N(=O)=O,100 g solvent dissolves. 81.901 g Substance.,0.547763067,E,15,130.374,182.136,70.015,0.009885108,-0.004113123,-0.01399823,0.096135,0.08073,-0.015405,5.7845,7.537,-0.40744,0.18562,-0.07239,0.37947,342.8294678,-2.004986,-0.956744,-0.556818,0.882498,-0.248304,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
RRGUKTPIGVIEKM-UHFFFAOYSA-N,"6-[4-(1-cyclohexyl-1H-tetrazol-5-yl)butoxy]-3,4-dihydrocarbostyril; Cilostazol",O=C1CCC2=CC(OCCCCC3=NN=NN3C3CCCCC3)=CC=C2N1,7.38,-1.699519292,C,25,410.498,369.467,158.5,-0.045942161,-0.072670583,-0.026728422,0.317962,0.290644,-0.027318,5.5184,6.7463,-0.31483,0.24816,-0.00985,0.28686,682.3636475,-1.054747,-2.294537,-0.63052,0.624701,-2.150189,54,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
RSQSQJNRHICNNH-NFMPGMCNSA-N,"gibberellin A4; gibberellin A4; gibberellin 4; GA4; 2beta,4a-dihydroxy-1beta-methyl-8-methylene-4aalpha,7beta-gibbane-1alpha,10beta-dicarboxylic acid-1=>4a lactone; 2beta,4a-Dihydroxy-1beta-methyl-8-methylen-4aalpha,7beta-gibban-1alpha,10beta-dicarbonsaeure-1=>4a-lacton; (1alpha,2beta,4aalpha,4bbeta,10beta)-2,4a-dihydroxy-1-methyl-8-methylenegibb-1,10-dicarboxylic acid 1,4a-lactone",[H][C@@]12CC[C@@H]3C[C@]1(CC3=C)[C@@H](C(O)=O)[C@]1([H])[C@@]3(C)[C@@H](O)CC[C@@]21OC3=O,Solubility: 6.9201 molpercent,-0.029194105,D,24.99,352.13,332.397,204.99,-0.369935085,-0.38661844,-0.016683356,-0.04432,-0.062757,-0.018437,2.8235,4.0725,-0.36925,0.2621,0.00409,0.34128,512.3250732,-2.659418,-1.640019,-0.569448,0.658666,-2.659418,48,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1
RTNLUFLDZOAXIC-UHFFFAOYSA-N,"octachloronaphthalene; 1,2,3,4,5,6,7,8-octachloronaphthalene; octachloronaphtalene; perchloronaphthalene; Octachlornaphthalen; PCN no.75; octachloro-naphthalene",ClC1=C(Cl)C2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2C(Cl)=C1Cl,4,-2.004035333,B,22.5,115.468,403.734,197.75,0.003316962,-0.001069919,-0.004386881,0.028144,0.023092,-0.005052,0.0002,0,-0.34044,0.18164,-0.07637,0.31247,445.3932495,0,-0.039329,-0.017699,0.016267,0.03933,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
RWTQCZGAMKTBRV-PTHRTHQKSA-N,cholesteryl n-pentanoate; cholesteryl n-valerate; cholesteryl pentanoate; cholesteryl valerate; Cholesterylvalerat; O-valeryl-cholesterol; 3beta-Valeryloxy-cholesten-(5),[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(=O)CCCC,13,-1.558874652,C,20,692.544,470.78,91.9,-0.305199406,-0.314313496,-0.00911409,0.364567,0.352076,-0.012491,2.3071,3.2504,-0.339,0.29193,0.03392,0.31103,862.0390015,-1.095747,-6.72271,-0.593015,0.673483,-1.095747,88,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
RYFIDGIWTNANMO-DIVCQZSQSA-N,"trans-9,10-dihydroxy-9,10-diphenyl-9,10-dihydroanthracene; trans-9,10-Dihydroxy-9,10-diphenyl-9,10-dihydroanthracen; 9r.10t-diphenyl-9.10-dihydro-anthracenediol-(9.10c); 9r.10t-Diphenyl-9.10-dihydro-anthracendiol-(9.10c); trans-9,10-Dihydroxy-9,10-diphenyl-9,10-dihydro-anthracen; trans-9,10-Dihydroxy-9,10-diphenyl-anthracen",O[C@@]1(C2=CC=CC=C2)C2=C(C=CC=C2)[C@@](O)(C2=CC=CC=C2)C2=C1C=CC=C2,2.5,-2.163690796,B,17,437.075,364.444,263,0.025020682,0.01268195,-0.012338732,0.33184,0.318154,-0.013686,2.6554,3.1349,-0.34312,0.24911,-0.0089,0.31515,592.0202026,-1.173214,-2.382124,-0.586746,0.332414,-1.173214,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
