StdInChIKey,Smile,Sol,LogS,Sol_cat,T,Volume,MW,MP,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,gas_dip,solv_dip,HOMO,LsoluHsolv,LUMO,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,1st/2nd amine,3 membered ring,4 membered ring,5 membered ring,6 membered ring,7 membered ring,alcohol,aldehyde,alkene,alkyne,amide,all aromatic,azo,unfused benzene ring,Br,carbonyl,carboxyl,Cl,aromatic C,ester,ether inc. ester,F,any halides,heterocyclic,H-bond acceptor,Acidic hydroxyl,H-bond donor,I,ketone,nitrile,nitro,aromatic N,aromatic O,P,at least 1 ring,S,sulfonamide,aromatic S,thioamide,thiol
ORZXJYFZPFFYJC-UHFFFAOYSA-N,CN(C)c1ccc(cc1)C(C#N)(c1ccccc1)c1ccc(cc1)N(C)C,1.102,-2.508637242,B,24.5,385.68,355.483,183.5,0.172665833,0.155867914,-0.016797919,0.513872,0.496597,-0.017275,4.0814,7.4503,-0.30073,0.28702,0.00887,0.30094,649.0837402,0,-3.157158,-0.33341,0.248983,-0.850731,52,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
OSBLXHNHXUZTPI-UHFFFAOYSA-N,c1ccc2c(c1)c(=O)nc(c1ccccc1S(=O)(=O)N)[nH]2,0.735,-2.612749267,B,22.5,206.722,301.326,283,-0.066153271,-0.095325726,-0.029172454,0.10638,0.075125,-0.031255,3.4368,10.7454,-0.33991,0.23051,-0.04764,0.34012,486.0951843,-2.546393,-0.403916,-0.999623,2.545418,-1.886427,32,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
OSCAUVQGTDAMQI-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccccc1)O,74,-0.71333159,D,21,325.035,382.44,178.5,-0.09920441,-0.120568404,-0.021363994,0.163811,0.140358,-0.023453,6.3786,9.1424,-0.35238,0.25098,-0.02717,0.35259,625.2880859,-3.073946,-1.842899,-0.965052,2.501229,-1.567059,45,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
OSZUGFVVDWLSBH-UHFFFAOYSA-N,CCCCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,100 g solvent dissolves. 0.09 g Substance.,-2.761892022,B,20,501.61,410.56,134,-0.100065746,-0.116763999,-0.016698253,0.329999,0.313186,-0.016813,4.7427,11.6967,-0.28337,0.28225,0.0041,0.28358,791.3813477,-1.155134,-2.839282,-0.597114,0.72545,-2.678183,64,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
OTLNPYWUJOZPPA-UHFFFAOYSA-N,c1cc(ccc1C(=O)O)[N+](=O)[O-],23.0625,-0.860124642,D,25,144.379,167.121,242,-0.105803962,-0.117664971,-0.011861009,-0.034536,-0.045831,-0.011295,3.3145,4.2012,-0.40434,0.20186,-0.07629,0.40455,329.3792114,-2.039667,0.077026,-0.545539,0.837474,-1.202193,17,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
OVBPIULPVIDEAO-LBPRGKRZSA-N,c1cc(ccc1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCc1cnc2c(c(=O)nc(N)[nH]2)n1,Solubility: 0.07 mol/1000mol,-2.921360783,B,25,409.952,441.403,250,-0.272225833,-0.320225917,-0.048000084,0.013602,-0.036391,-0.049993,4.8456,17.0674,-0.33253,0.22126,-0.05689,0.33274,737.4119263,-3.335229,1.861995,-0.690058,0.69564,-6.308112,51,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
OZHJEQVYCBTHJT-UHFFFAOYSA-N,Cc1c(c(c(c(c1Br)Br)Br)Br)Br,0.104,-3.670157508,A,20,59.549,486.621,284.5,0.060620644,0.049365279,-0.011255364,0.088389,0.075183,-0.013206,2.6023,3.2721,-0.3645,0.23011,-0.04804,0.36471,391.8952942,0,-0.471406,-0.514704,0.197534,-0.112988,15,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PBPVEQLHHMEARQ-UHFFFAOYSA-N,c1ccc(cc1)Nc1ccc(cc1)n1nc2ccccc2n1,20,-1.155845958,C,25,297.349,286.336,137,0.222591745,0.211925545,-0.0106662,0.441372,0.429823,-0.011549,2.8332,4.1406,-0.30574,0.24215,-0.036,0.30595,543.2851563,0,-1.710904,-0.420366,0.32514,-0.799691,36,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
PCMMEMLVVTUFTM-UHFFFAOYSA-N,COc1ccc(cc1)N=Cc1ccc(cc1)[N+](=O)[O-],2.79324,-1.962574264,C,22,209.131,256.261,133,0.044291904,0.029367283,-0.014924621,0.217123,0.201114,-0.016009,8.2404,9.5101,-0.32767,0.21902,-0.05913,0.32788,498.5764771,-1.409837,-1.212988,-0.509101,0.852828,-0.853618,31,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
PCMORTLOPMLEFB-UHFFFAOYSA-N,COc1cc(C=CC(=O)O)cc(c1O)OC,Solubility: 1.2 molpercent,-0.687277577,D,24.99,208.248,224.213,192,-0.268121932,-0.284613835,-0.016491903,-0.118843,-0.137704,-0.018861,1.6052,2.3091,-0.31544,0.24258,-0.03557,0.31565,449.6915588,-2.331118,-0.096493,-0.57532,0.681024,-2.331118,28,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PCOBBVZJEWWZFR-UHFFFAOYSA-N,CCOC(=O)Nc1ccc(cc1N)NCc1ccc(cc1)F,20,-1.18089396,C,20,330.611,303.336,137,-0.157537321,-0.176889159,-0.019351839,0.085144,0.065228,-0.019916,2.0149,2.1877,-0.298,0.26648,-0.01167,0.29821,567.4306641,-1.10955,-0.833314,-0.623861,0.707579,-2.621202,40,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PCZOHLXUXFIOCF-BXMDZJJMSA-N,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)O3)O)[C@@H]12,Solubility: 0.3529 mol-percent,-1.218807164,C,25,489.064,404.547,173.47,-0.404295613,-0.425046042,-0.020750429,0.053113,0.030467,-0.022646,6.0377,8.9713,-0.33125,0.2966,0.01845,0.33146,649.4638672,-2.744822,-3.143354,-0.604134,0.708855,-2.744822,65,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PDKQJNXSAFZHTL-UHFFFAOYSA-N,Cc1ccc(cc1)C(CCC(c1ccccc1)(c1ccc(C)cc1)O)(c1ccccc1)O,100 g solvent dissolves. 0.66 g Substance.,-1.90910954,C,22,526.022,422.567,176,-0.031976844,-0.043351568,-0.011374725,0.383256,0.371442,-0.011814,0.3218,0.3984,-0.33764,0.28767,0.00952,0.33785,742.5050659,-1.20114,-4.025083,-0.600571,0.347568,-1.20114,62,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PDMLSWLQHBTLJF-UHFFFAOYSA-N,c1ccc2cc(ccc2c1)OP(=O)(Oc1ccc2ccccc2c1)Oc1ccc2ccccc2c1,1,-2.678033738,B,25,445.96,476.468,109.875,-0.15843605,-0.174742502,-0.016306451,0.179297,0.163658,-0.015639,2.5686,4.6767,-0.33008,0.25332,-0.02483,0.33029,750.7763672,-2.625865,-2.772905,-0.82435,1.815719,-0.810146,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
PHAAHAOHZXTVJB-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCC(=O)O,1.3,-2.52923583,B,21,714.368,439.723,115,-0.412268678,-0.431522211,-0.019253533,0.206457,0.187381,-0.019076,3.0437,3.8166,-0.35729,0.29842,0.02027,0.3575,1025.410767,-1.783042,-5.568005,-0.660444,0.679219,-2.283963,84,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PHMBVCPLDPDESM-FKSUSPILSA-N,CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)O)C(=O)O,14.925,-1.093780574,C,17,204.776,185.223,201.5,-0.237587724,-0.250326441,-0.012738717,-0.054891,-0.068794,-0.013903,4.4031,5.5375,-0.34217,0.30229,0.02414,0.34238,360.7801208,-1.733981,-0.596551,-0.61192,0.692548,-2.101427,28,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PJANXHGTPQOBST-VAWYXSNFSA-N,c1ccc(cc1)/C=C/c1ccccc1,Solubility: 3.21 mol/1000mol,-1.25995379,C,25,208.595,180.249,123.5,0.097560741,0.092882075,-0.004678666,0.262153,0.257078,-0.005075,0.0001,0.0002,-0.31795,0.25747,-0.02068,0.31816,411.9988098,0,-1.883098,-0.184875,0.16098,0,26,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PJBFVWGQFLYWCB-UHFFFAOYSA-N,CCCn1c2c(c(=O)n(CCC)c1=O)[nH]c(C13CC4CC(CC3C4)C1)n2,18,-1.296748044,C,20,401.221,356.468,190,-0.136963249,-0.152391387,-0.015428138,0.236636,0.222585,-0.014051,4.6065,5.8901,-0.33177,0.26201,-0.01614,0.33198,635.5854492,-1.140628,-1.69136,-0.571245,0.70383,-2.579934,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJHUABJTDFXYRQ-UHFFFAOYSA-N,c1ccc(cc1)C(=O)N=[N+]=[N-],100 g solvent dissolves. 19 g Substance.,0.008276759,E,20,124.26,147.136,28,0.095325297,0.087618806,-0.007706491,0.166618,0.160431,-0.006187,3.361,3.9512,-0.37591,0.23767,-0.04048,0.37612,327.339386,-0.558639,-0.07695,-0.597388,0.669308,-0.753943,16,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
POOSGDOYLQNASK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCC,1.2,-2.45058394,B,19.85,575.563,338.661,50.69,-0.200267129,-0.203373,-0.003105871,0.368941,0.363208,-0.005733,0,0,-0.39126,0.42099,0.14284,0.39147,887.0165405,0,-6.725406,-0.47004,0.148902,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORJPNDHJDOGPF-QVIHXGFCSA-N,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)/N=N/c1ccc(cc1C(F)(F)F)N(=O)=O,0.268209,-3.236573593,A,25,411.499,462.431,208,-0.020122877,-0.033754122,-0.013631245,0.268393,0.253104,-0.015289,10.0907,12.5987,-0.31463,0.21752,-0.06063,0.31484,734.5689697,-1.007547,-1.630274,-0.506474,0.870933,-1.315378,51,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,100 g solvent dissolves. 91.2 g Substance.,0.555510462,E,20,345.344,200.321,43.61,-0.239109157,-0.246917332,-0.007808175,0.027731,0.019781,-0.00795,2.1379,2.7043,-0.40478,0.29854,0.02039,0.40499,518.3076172,-1.122608,-2.506849,-0.575867,0.679977,-1.122608,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRWFRMQHEAGAIW-UHFFFAOYSA-N,CCCCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,100 g solvent dissolves. 0.10 g Substance.,-2.685396149,B,20,516.311,382.506,150.5,-0.082375093,-0.103285936,-0.020910843,0.299625,0.278492,-0.021133,4.6273,7.2564,-0.28942,0.2812,0.00305,0.28963,732.8928833,-1.172896,-2.295497,-0.604719,0.717948,-2.694421,58,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PSVPUHBSBYJSMQ-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(cc1)C=O,Solubility: 0.1584 g/100g solvent,-2.168330068,B,24.99,179.32,184.216,158.25,-0.134735018,-0.161011479,-0.026276461,-0.037456,-0.065855,-0.028399,5.0063,7.5286,-0.38557,0.22644,-0.05171,0.38578,361.9641418,-2.547045,-1.556969,-1.02021,2.540063,-0.006982,20,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,CC(C)c1ccc(cc1)NC(=O)N(C)C,56,-0.566285938,D,20,257.899,206.288,157.3,-0.061515221,-0.074687545,-0.013172324,0.152086,0.137739,-0.014347,3.9091,5.6874,-0.31186,0.28948,0.01133,0.31207,459.7584229,-0.643265,-1.527899,-0.643265,0.67647,-1.487281,33,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PUJZLTUHWQIHCE-UHFFFAOYSA-N,Cc1ccccc1S(=O)(=O)NNC(=O)C(c1ccccc1)(c1ccccc1)O,192.18,-0.314498856,D,21,307.1,396.467,136,-0.118341288,-0.139172845,-0.020831557,0.169457,0.146113,-0.023344,6.0295,9.0577,-0.35182,0.25478,-0.02337,0.35203,643.395813,-3.09091,-2.293653,-0.975651,2.524531,-1.563432,48,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
PUQGLFHFIJAAOI-UHFFFAOYSA-N,c1cc2c3ccc(cc3C(c2cc1Br)O)N,240 g solvent dissolves. 1 g Substance.,-1.924085877,C,18,193.956,276.132,186.5,0.011660716,0.000741593,-0.010919124,0.155344,0.143322,-0.012022,4.4734,5.5031,-0.31038,0.25338,-0.02477,0.31059,429.4370728,-0.555634,-0.89101,-0.555634,0.333539,-1.1731,26,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PUUPGXQPWDWTPH-GTPODGLVSA-N,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)C(C)C,4,-2.057621417,B,20,571.97,456.753,127.5,-0.297767284,-0.306911091,-0.009143807,0.345831,0.334975,-0.010856,2.2736,3.2047,-0.33847,0.31269,0.03454,0.33868,819.3934326,-1.093851,-6.492182,-0.588054,0.634375,-1.093851,85,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PXDJXZJSCPSGGI-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,100 g solvent dissolves. 0.0495 g Substance.,-3.090170447,A,22,828.655,480.859,51.55,-0.387151913,-0.396843949,-0.009692037,0.357949,0.348615,-0.009334,2.1593,2.8458,-0.39457,0.3098,0.03165,0.39478,1149.323853,-1.069463,-7.764686,-0.588327,0.668207,-1.069463,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYGWGZALEOIKDF-UHFFFAOYSA-N,Cc1cc(cc(C)c1Oc1c(c(N)nc(Nc2ccc(cc2)C#N)n1)Br)C#N,0.0743,-3.767782892,A,25,390.572,435.283,254,0.159514211,0.136537079,-0.022977132,0.392534,0.367879,-0.024655,5.1329,5.7803,-0.33696,0.2366,-0.04155,0.33717,665.9906616,-0.342817,-0.105654,-0.650821,0.593313,-2.996894,43,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
PYJGXCNXONGNRV-UHFFFAOYSA-N,CC(c1ccccc1)OC(=O)NC(=O)N,6.8,-1.486007272,C,19,192.384,208.217,183.5,-0.177240155,-0.197738865,-0.02049871,-0.026393,-0.048037,-0.021644,4.9874,8.0129,-0.3606,0.26731,-0.01084,0.36081,434.7394714,-1.651453,0.394148,-0.590688,0.764659,-2.790382,27,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
PZEADHJHZRSKKI-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(C(=O)NNS(=O)(=O)c1ccc(cc1)N)O,4.33,-1.962800068,C,21,341.109,397.455,214,-0.109520938,-0.137367244,-0.027846306,0.166405,0.135601,-0.030804,8.5673,13.8046,-0.34149,0.26302,-0.01513,0.3417,642.4871826,-3.115091,-1.778284,-0.992537,2.543986,-2.042577,47,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
QAISXTKWTBOYAA-UHFFFAOYSA-N,CCC(C(=O)O)NC=O,46.551,-0.449776358,D,25,134.123,131.131,153,-0.2233837,-0.237925046,-0.014541346,-0.129768,-0.144658,-0.01489,2.5956,4.0625,-0.37997,0.28439,0.00624,0.38018,317.6445923,-1.688066,0.363819,-0.614849,0.605156,-2.16699,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
QCDYQQDYXPDABM-UHFFFAOYSA-N,c1c(cc(cc1O)O)O,427.936,0.53062241,E,25,103.342,126.112,216.75,-0.184461477,-0.196512509,-0.012051033,-0.115183,-0.128497,-0.013314,2.6188,3.4204,-0.34469,0.28108,0.00293,0.3449,286.8912964,-1.447736,-0.257584,-0.661043,0.541015,-1.447736,15,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
QCWBDMSQWLNWJC-UHFFFAOYSA-N,CCCC1(CCO)C(=O)NC(=S)NC1=O,143.929,-0.204123,D,25,217.822,230.288,150.7,-0.215337079,-0.230170486,-0.014833408,-0.049938,-0.065368,-0.01543,1.1535,2.2493,-0.35086,0.22334,-0.05481,0.35107,428.9326477,-1.507942,0.307344,-0.577758,0.603569,-3.041763,29,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
QCXJEYYXVJIFCE-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)C(=O)O,30.6389,-0.767004244,D,20,177.302,179.175,257,-0.187591089,-0.203059384,-0.015468295,-0.072381,-0.089674,-0.017293,6.4495,8.5886,-0.34512,0.24949,-0.02866,0.34533,375.4284058,-1.712679,0.184048,-0.627479,0.688848,-2.212053,22,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
QDYSGXFAJGAMSR-UHFFFAOYSA-N,CCCCCCCOC(=O)NC(=O)N,4,-1.703837128,C,19.7,241.149,202.254,160,-0.257019776,-0.276987531,-0.019967755,-0.054755,-0.076749,-0.021994,5.7922,8.0042,-0.39911,0.27278,-0.00537,0.39932,479.1743469,-1.641026,-0.271027,-0.600619,0.758045,-2.780018,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
QGCVSGJZKFEJPE-UHFFFAOYSA-N,c1ccc(cc1)c1cccc(c1)/N=C/c1ccc(cc1N(=O)=O)N(=O)=O,2.98704,-2.065501258,B,22,318.141,347.33,118,0.146764401,0.129127371,-0.01763703,0.362464,0.344202,-0.018262,5.559,6.4163,-0.34756,0.19413,-0.08402,0.34777,602.2548218,-1.948892,-1.730905,-0.489814,0.870796,-0.519522,39,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
QGVNJRROSLYGKF-UHFFFAOYSA-N,CCC1(CC)C(=O)NC(=S)NC1=O,193.499,-0.014917656,D,20,188.029,200.261,177.25,-0.149674106,-0.161295072,-0.011620966,-0.006876,-0.020785,-0.013909,2.9049,4.6711,-0.34621,0.22893,-0.04922,0.34642,378.7071838,-0.95035,0.182228,-0.570799,0.619099,-2.508869,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
QHMTXANCGGJZRX-WUXMJOGZSA-N,CC1=NNC(=O)N(C1)/N=C/c1cccnc1,2.25,-1.984737284,C,20,243.868,217.23,222.875,0.091879709,0.072045376,-0.019834333,0.241503,0.221878,-0.019625,7.5346,10.8296,-0.33395,0.2493,-0.02885,0.33416,436.1323242,-0.564818,-0.278189,-0.564818,0.676961,-1.87917,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,c1cc(ccc1O)O,Solubility: 19.14 mol-percent,0.533701714,E,24.5,130.287,110.112,171,-0.091323707,-0.100465633,-0.009141926,-0.025866,-0.035488,-0.009622,3.2525,3.6752,-0.34969,0.26942,-0.00873,0.3499,276.4313049,-1.087101,-0.332706,-0.543552,0.349566,-1.087101,14,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,100 g solvent dissolves. 9.05 g Substance.,-0.600165637,D,25,405.938,284.483,69.45,-0.286764778,-0.295250088,-0.00848531,0.123157,0.113117,-0.01004,2.1403,2.7041,-0.39668,0.29848,0.02033,0.39689,702.1589355,-1.123001,-4.103845,-0.576112,0.679525,-1.123001,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
QIVBCDIJIAJPQS-UHFFFAOYSA-N,c1ccc2c(c1)c(CC(C(=O)O)N)c[nH]2,0.0976,-3.320665467,A,25,213.871,204.228,283.25,-0.087750707,-0.100697037,-0.012946331,0.070187,0.056303,-0.013884,1.8238,3.3861,-0.31339,0.27665,-0.0015,0.3136,412.6951294,-1.086152,-0.596689,-0.562478,0.575645,-1.840976,27,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
QLBIYHGOHHPBCC-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)OCCCl,100 g solvent dissolves. 2.10 g Substance.,-1.320844297,C,25,525.001,346.981,49.75,-0.301019223,-0.313915153,-0.01289593,0.145322,0.13425,-0.011072,2.6976,3.6786,-0.3893,0.30043,0.02228,0.38951,779.6026001,-1.041154,-4.353268,-0.570597,0.67918,-1.21371,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QNMFHVHLGOZVAH-UHFFFAOYSA-N,CN(c1ccccc1)c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],3,-2.025641699,B,25,231.544,318.246,108,0.074751318,0.052444007,-0.022307311,0.244817,0.221238,-0.023579,8.2286,10.1381,-0.37526,0.20513,-0.07302,0.37547,489.8086548,-3.064493,-1.444666,-0.521105,0.907482,-0.403123,33,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
QNWYCJHWPFCTIO-NXEZZACHSA-N,CC(C)[C@@](CC[C@](C)(C(=O)O)O)(C(=O)O)O,41.7,-0.749541691,D,20,218.985,234.249,206,-0.482572173,-0.499130399,-0.016558227,-0.28243,-0.302176,-0.019746,3.3551,4.8975,-0.39263,0.28384,0.00569,0.39284,441.6383057,-3.269229,-0.539822,-0.568454,0.564775,-3.269229,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
QPPBRPIAZZHUNT-UHFFFAOYSA-N,Cc1ccnc(n1)NS(=O)(=O)c1ccc(cc1)N,2.09061,-2.101837285,B,24,214.959,264.308,236,-0.042294527,-0.06868731,-0.026392783,0.122246,0.092754,-0.029492,8.1362,12.1951,-0.33809,0.26685,-0.0113,0.3383,471.4891052,-1.96829,-0.824568,-0.993084,2.629791,-1.711225,30,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
QQCJUMIKRNTBRZ-UHFFFAOYSA-N,c1ccc(cc1)C1C(=O)C(=O)OC1c1ccc2c(c1)OCO2,1.826,-2.210200097,B,17,235.657,296.279,205,-0.17909413,-0.195392469,-0.016298339,0.01174,-0.005065,-0.016805,5.4958,7.1845,-0.33246,0.238,-0.04015,0.33267,487.6366272,-2.049201,-0.010588,-0.442288,0.494925,-2.049201,34,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
